duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
29983391,80,91,5011339,5010834,2141670.785714,2119558.083333,2183852.75334,2160854.905687,0.93385,296.564188,80,4985763,1110495.962963,1875340.821169,2445864,4283341.571429,5341919,1070755.984694,2357782,4111530.857143,4985763,999290.46946,CHAT
29560318,62,26,5490034,5516369,518602.070175,671228.704545,1308542.600495,1471840.999064,3.484401,1088.012653,26,5490034,289807.039216,1006641.126151,1551540,4176635.428571,5792686,1700452.585293,1336874,3710086,5490034,1516397.948397,CHAT
35409,35409,-1,35409,-1,35409,0,0,0,56.482815,2259.312604,35409,35409,35409,0,-1,0,-1,0,-1,0,-1,0,CHAT
1022,1022,-1,1022,-1,1022,0,0,0,1956.947162,78277.886497,1022,1022,1022,0,-1,0,-1,0,-1,0,-1,0,CHAT
29035212,69,68,15069009,14975894,1681821.294118,1707953.647059,3582045.314175,3549355.074553,1.239874,387.116168,68,14975894,829577.485714,2579360.374177,1976254,4817999.166667,15001076,5018969.323396,1908321,4300720,14975894,5240037.409958,CHAT
22793521,55,35,8863447,8913306,518034.568182,758096.8,1793992.698887,2148078.420869,3.334281,1746.987664,35,8863447,303913.613333,1387045.301945,4999550,7573572,9944694,2478807.899512,3510785,6646649,8863447,2792178.245712,CHAT
28856700,45,106,3254110,3253591,1603110.666667,1695973.294118,1186517.188787,1152877.843257,1.282198,380.743467,45,3228974,801575,1141914.512338,1735479,2523178.363636,3254110,465892.662281,1294874,2410105.181818,3228974,589709.222652,CHAT
29408069,42,85,9067535,9043838,891153.606061,1048497.142857,2277933.747892,2448797.559212,2.142269,754.724834,42,9016390,474323.693548,1702024.878888,1144929,4830534.166667,9219178,3448036.233911,1038798,4683803.333333,9016390,3433029.909546,CHAT
188135,457,48,75999,97330,41226.333333,32584.8,38126.348485,45760.670717,53.153321,9870.571664,16,64456,20903.888889,26462.112193,-1,0,-1,0,-1,0,-1,0,CHAT
26387970,150118,150836,5000367,4999517,2929250.333333,2929295.444444,2232627.379891,2232345.7014,0.757921,210.019945,24192,4974734,1388840.526316,2096862.914059,1598969,4393875.5,5330927,1392129.574578,1574658,4222107,4974734,1309874.313509,CHAT
26900919,65,41,4894005,4944363,384298.842857,516823.115385,1123197.692853,1292205.816593,4.609508,1638.71725,41,4894005,218706.658537,863342.452055,5000795,5052187.8,5247341,109113.480443,3158053,4278407.8,4894005,752348.011318,CHAT
29009850,61,91,4528420,4529915,1207691.416667,1260225.652174,1334572.023196,1338199.062572,1.689081,528.027549,61,4504077,604371.875,1101632.006189,1390632,2634963.090909,4973015,1099088.893151,1364794,2430580.090909,4504077,939021.375958,CHAT
29748121,65,40,4872034,4898194,444001.80597,582305.254902,1099078.288868,1245794.83227,4.033868,1427.148962,40,4872034,249984.210084,850195.300783,2355818,4027828.428571,5734175,1377279.442124,2223121,3476050,4872034,1000928.573786,CHAT
29647159,64,67,12330324,12306202,1410563.333333,1559071.157895,2998088.068399,3115729.059612,1.416662,470.432934,64,12305636,723101.439024,2230517.171445,1353814,4928017.666667,12400123,4078471.000491,1329292,4733723.166667,12305636,4139238.401448,CHAT
26820480,40,11,9741151,9791735,453735.118644,669871.95,1470713.432198,1768144.984009,3.765779,1855.447777,11,9741151,268204.8,1146848.243231,1497851,4358109.5,9818879,2902373.635401,1383466,3909168.166667,9741151,2994564.348982,CHAT
26703182,40,98,10371979,10370997,1905572.928571,1905576,3007299.531508,3006829.806011,1.123462,338.723677,40,10346387,920799.37931,2255844.607362,1216256,5282663,10640617,3403616.440328,1112194,4927351,10346387,3347242.46684,CHAT
186729,962,59,74655,95423,40632,32315.6,37169.624944,45305.444839,53.553546,10089.487975,21,64833,20747.666667,26269.651004,-1,0,-1,0,-1,0,-1,0,CHAT
29220862,56,30,10063380,10114365,521801.107143,678375.44186,1538406.237048,1744602.540439,3.456435,1048.086809,30,10063380,292208.62,1174793.41053,1132637,3635983.25,10826892,3091990.114889,1000505,3199313.25,10063380,2988328.465967,CHAT
179945,3918,180,31806,64954,23011.4,25512,10937.993123,24023.628489,72.244297,8380.338437,66,64888,14995.416667,20334.464818,-1,0,-1,0,-1,0,-1,0,CHAT
235363,25355,163,65893,91405,34043.4,35016.833333,17832.434187,36511.012744,55.23383,7091.174059,73,65893,19613.583333,24413.979568,-1,0,-1,0,-1,0,-1,0,CHAT
52,-1,52,-1,52,0,52,0,0,38461.538462,2596153.846154,52,52,52,0,-1,0,-1,0,-1,0,-1,0,CHAT
628,628,-1,628,-1,628,0,0,0,3184.713376,127388.535032,628,628,628,0,-1,0,-1,0,-1,0,-1,0,CHAT
28435238,46,67,4930224,4905711,811736.057143,835594.088235,1219496.425392,1225163.635805,2.496902,831.151826,46,4905307,406217.685714,937938.402138,1429795,3137395.333333,4930224,1387492.710085,1136557,2455015.666667,4905307,1331448.613507,CHAT
29840130,50,20,4146382,4172770,301415.454545,444630.119403,781807.928619,934294.928397,5.630002,2441.209204,20,4146382,178683.413174,617542.444622,1275989,3300120.888889,6304011,1773475.044932,1031094,2455900.666667,4146382,1178388.40703,CHAT
29947737,57,68,3105697,3104787,1068672.285714,1150867.692308,1156322.26007,1160457.028393,1.869924,578.641384,57,3080306,544504.309091,965674.735413,1881664,2493568.666667,3105697,495700.801775,1293239,2255124.083333,3080306,662508.093927,CHAT
29651056,44,15,4795101,4845768,400689.945946,558960.830189,1143007.299113,1334135.084363,4.350604,1640.076495,15,4795101,231648.875,886241.318493,1818851,4221277.714286,6490666,1643553.4787,1611066,3666861,4795101,1376822.347007,CHAT
27034964,47,66,4997209,4997057,1080377.64,1227733.227273,1443789.093497,1483649.682321,1.812468,602.479071,47,4971964,563228.416667,1156078.584438,1247673,2966222.444444,5605216,1309617.108512,1222285,2719845.333333,4971964,1140789.530383,CHAT
29042694,43,36,5563815,5591430,345149.119048,483618.683333,932677.196457,1088919.513938,5.027082,2399.639648,36,5563815,200294.441379,726410.001797,1386212,2883635,5978503,1415467.207455,1106128,2551084.9,5563815,1339019.187086,CHAT
115472,56,15,41658,73780,16798,18041.4,21956.958886,31937.845122,86.601081,18974.296799,15,65078,12830.222222,21596.733221,-1,0,-1,0,-1,0,-1,0,CHAT
29611329,52,68,5012832,5014060,1643610.277778,1849160.1875,1902345.470668,1924394.543111,1.215751,381.036596,52,4987716,846037.971429,1571081.793431,1029741,2958498.5,5012832,1617303.185609,1004480,2923272.9,4987716,1616174.781306,CHAT
221734,25201,45,74846,106255,52286.666667,39325.2,25130.10696,54010.675916,45.099083,9110.014702,15,64874,24637.111111,26645.484533,-1,0,-1,0,-1,0,-1,0,CHAT
28120744,49,63,4814191,4840341,412802.529412,573362.020408,906956.047999,1040329.696026,4.231751,1471.33376,49,4814191,238311.389831,712832.629346,1609444,3073697,5375990,1292112.479917,1395362,2462811.444444,4814191,1090493.415241,CHAT
29977353,65,67,9302479,9302853,1302297.608696,1361485.818182,2214064.197047,2247451.986085,1.56785,492.738635,65,9277755,651681.586957,1672855.098711,1252422,3606070.875,9868856,2866740.3692,1034526,3350684.25,9277755,2780150.78188,CHAT
29513999,53,38,10881290,10931351,378384.602564,526574.571429,1346436.840338,1577993.015294,4.607983,1925.052583,38,10881290,218622.214815,1035640.23229,1867624,4154106.571429,11931283,3597547.012414,1473805,3415760.142857,10881290,3327547.274006,CHAT
170959,698,139,28024,65202,21169.8,24238.333333,11492.933522,23905.16587,76.041624,9762.574652,55,65110,14246.583333,20075.615485,-1,0,-1,0,-1,0,-1,0,CHAT
126,-1,126,-1,126,0,126,0,0,15873.015873,1071428.571429,126,126,126,0,-1,0,-1,0,-1,0,-1,0,CHAT
681,681,-1,681,-1,681,0,0,0,2936.857562,117474.302496,681,681,681,0,-1,0,-1,0,-1,0,-1,0,CHAT
28047932,42,61,5048826,5048922,1556857.944444,1752974.8125,2212089.256148,2275278.331616,1.283517,428.195562,42,5023849,801369.485714,1740318.604343,3479392,4670573.833333,5048826,619011.062522,3183956,4526068,5023849,695131.193952,CHAT
26939481,52,17,6686984,6713217,489808.745455,655844.195122,1415098.420171,1615722.919244,3.637784,1505.040131,17,6686984,277726.608247,1084707.741771,4271360,5373695,6768328,892867.169106,2949898,4727254.4,6686984,1385509.21711,CHAT
28434596,56,69,4954273,4954044,1352802.095238,1354001.190476,1898197.717838,1896087.68048,1.547411,442.629816,56,4929471,661269.674419,1466234.194131,2295815,4058406.285714,5386800,1510688.786815,1827868,3718174.285714,4929471,1390388.644137,CHAT
28291991,46,61,5187116,5162110,479525.271186,627579.111111,1155539.082969,1299206.12142,3.746643,1206.136394,46,5136224,269447.533333,890301.950751,2093760,3904447.571429,5836777,1524884.307527,1725709,3373779.857143,5136224,1222421.944164,CHAT
214151,958,46,77722,119732,49323,37771,42097.016409,54109.674627,46.696023,9264.490943,15,69071,23794.555556,30136.558909,-1,0,-1,0,-1,0,-1,0,CHAT
24948841,57,69,4994743,4994808,958615.384615,958608.423077,1571429.288498,1564051.402566,2.164429,811.660951,57,4969721,470732.849057,1182080.428724,1229656,3548021.285714,5688498,1694320.964255,1204346,3137291.428571,4969721,1523492.610715,CHAT
27676127,39,20,8223078,8273550,297592.763441,431651.59375,1008452.859966,1205045.692807,5.745023,2635.55663,20,8223078,175165.360759,783384.446095,1700060,3899820.428571,8594860,2251428.213449,1396630,3080104.857143,8223078,2340135.109145,CHAT
29013271,44,66,7414237,7439085,743295.948718,805227.888889,1399636.914468,1439983.276341,2.653958,920.785526,44,7413735,381753.565789,1057879.931801,1331982,2898854.2,7473409,1767488.52587,1175221,2511248.9,7413735,1825542.356955,CHAT
37809,37809,-1,37809,-1,37809,0,0,0,79.346187,74611.8649,3049,34760,18904.5,22423.063116,-1,0,-1,0,-1,0,-1,0,CHAT
31386,31386,-1,31386,-1,31386,0,0,0,95.584018,89880.83859,2971,28415,15693,17991.624913,-1,0,-1,0,-1,0,-1,0,CHAT
107756,52,15,41258,66470,13955.666667,16505.4,23645.862425,28752.666999,92.802257,7322.098073,13,65889,11972.888889,22188.864735,-1,0,-1,0,-1,0,-1,0,CHAT
19383616,54,17,5875969,5926332,276908.8,379560.058824,830530.835566,964063.811038,6.345565,2649.144515,17,5875969,158882.098361,639280.112414,1716830,3820058.4,6239649,1892411.173188,1372730,2713182.8,5875969,1803313.855431,CHAT
64906,63,79,61684,47956,16064.25,21539.666667,30432.396169,24320.171789,138.662065,50596.24688,63,44797,8113.25,15862.787291,-1,0,-1,0,-1,0,-1,0,CHAT
30081,30081,-1,30081,-1,30081,0,0,0,99.730727,93780.12699,3159,26922,15040.5,16802.978412,-1,0,-1,0,-1,0,-1,0,CHAT
201707,956,44,75672,107954,44866,35328.2,39043.645776,50112.192737,49.576861,9786.472458,13,67109,22411.888889,28433.528632,-1,0,-1,0,-1,0,-1,0,CHAT
29247,29247,-1,29247,-1,29247,0,0,0,102.574623,96454.337197,2080,27167,14623.5,17739.187791,-1,0,-1,0,-1,0,-1,0,CHAT
2714740,86,8,2453838,2428653,8757.225806,4299.731826,139381.922551,97642.651855,342.942602,319906.142025,0,2402599,2919.075269,78814.430069,2662613,2662613,2662613,0,2402599,2402599,2402599,0,CHAT
28948,28948,-1,28948,-1,28948,0,0,0,103.634103,97450.601078,1891,27057,14474,17795.049227,-1,0,-1,0,-1,0,-1,0,CHAT
29679,29679,-1,29679,-1,29679,0,0,0,101.081573,95050.372317,2177,27502,14839.5,17907.479206,-1,0,-1,0,-1,0,-1,0,CHAT
29644,29644,-1,29644,-1,29644,0,0,0,101.200918,95162.596141,1947,27697,14822,18207.999588,-1,0,-1,0,-1,0,-1,0,CHAT
6482277,4,19,2060758,2098352,259291.08,242110.653846,529631.806017,543169.066343,8.176139,3688.827244,4,2047975,124659.173077,379212.32675,1634725,2080446.333333,2927126,733587.60554,1316973,1595989.666667,2047975,395005.823675,CHAT
25693195,19,11,14120970,13980621,435477.610169,625441.585366,2009541.712501,2361234.524326,3.969923,1250.292149,11,13980621,254388.069307,1524544.168701,6657418,12700000,18675022,8497729.282015,6442842,10200000,13980621,5330014.645985,CHAT
12217577,41,140579,11857267,11666231,1745362.857143,3053343,4459784.371154,5742010.186975,1.064041,300.223195,30,11666231,1018131.416667,3354105.345359,11861422,11900000,11861422,0,11666231,11700000,11666231,0,CHAT
20263954,11,18,19858934,19847815,3377325.666667,2867750.285714,8074794.933296,7487722.740114,0.740231,279.905886,11,19847800,1447425.285714,5296214.914559,20062779,20100000,20062779,0,19847800,19800000,19847800,0,CHAT
5704130,21,11,4793438,4758277,241813.478261,370911.066667,993682.130593,1215465.371909,7.012463,2424.383736,11,4748620,146259.74359,757739.942168,5396410,5396410,5396410,0,4748620,4748620,4748620,0,CHAT
5311369,5,20,2389919,2527565,250466.095238,211864.04,553000.969456,541863.21442,9.037218,4254.270415,5,2389919,113007.851064,382034.423656,2011340,2559875,3108410,775745.636436,1183140,1786529.5,2389919,853321.614293,CHAT
29905810,1427269,1424882,3448821,3447147,2490050.666667,2489842.083333,794893.142394,794851.316017,0.869396,225.70865,24841,3422306,1196232.4,1354869.128868,1427269,2490050.666667,3448821,794893.142394,1399564,2464236.666667,3422306,794995.750175,CHAT
26942501,50,134,26579098,26607106,2987950.444444,3845070.428571,8847044.830478,10000000,0.668089,472.673268,50,26579098,1584853,6441089.559836,26642605,26600000,26642605,0,26579098,26600000,26579098,0,CHAT
25710926,97,56,5017025,5017796,1975764.461538,1975857.923077,2029919.426571,2028143.481922,1.089031,407.997752,56,4991808,952256.518519,1691800.691401,1118529,3210617.25,5017025,1707051.125209,1093611,3139354.375,4991808,1690720.312914,CHAT
28976045,42,18,4510617,4562952,333057.988506,466535.112903,819363.317411,955875.194849,5.211201,2705.476196,18,4510617,193173.633333,641517.062295,1202067,2623637.636364,4933036,1283018.264885,1073568,2213275,4510617,1054306.663332,CHAT
28060437,3040956,3040902,5027764,5030386,4672575.333333,4672548.333333,799504.371341,799546.991725,0.498923,130.112015,24084,5003680,2158495.153846,2453010.822339,3040956,4672575.333333,5027764,799504.371341,3015157,4647104.5,5003680,799682.49035,CHAT
29401433,47,42,3866279,3917668,432374.014706,564426.519231,995579.426119,1123795.593907,4.149458,1967.183028,42,3866279,242987.049587,771110.924406,1179946,2655892.181818,5001098,1332901.094502,1005136,2406274.454545,3866279,1184216.749268,CHAT
20036556,4919942,4919072,5103658,5103311,5002889,5003009,93906.970666,94089.077349,0.499088,130.062272,24520,5077441,2226284,2610518.809405,4919942,5002889,5103658,93906.970666,4894072,4977343.5,5077441,93988.48333,CHAT
29657934,46,40,6609001,6635318,463405.21875,604182.571429,1226095.459447,1383130.800171,3.877546,1869.078271,40,6609001,260157.315789,940615.763699,1669335,3693170.375,6703508,1819372.999067,1564109,3309254.875,6609001,1660590.60515,CHAT
29179898,89121,91797,5012533,5011155,3644421.375,4164900.428571,2222685.02996,1831012.025769,0.582593,146.916209,23899,4987256,1823743.625,2399517.295301,4047686,4859228.5,5091410,399136.824365,3958565,4808019.166667,4987256,416180.188401,CHAT
28910725,45,38,4776085,4826243,413010.357143,524718.745455,1051098.359786,1174117.513038,4.392833,2037.928831,38,4776085,229450.198413,803497.123678,1143402,3196179.666667,5100075,1426298.573351,1047150,2859553,4776085,1275625.345573,CHAT
20136586,398,115,5006578,5001726,2513809.75,2513912,2644119.191158,2637987.095117,0.893895,269.062492,115,4981278,1184505.058824,2159748.098127,4997078,5027619.5,5115397,58545.904428,4917612,4961580,4981278,29568.877191,CHAT
18759199,45,17,4893094,4944218,341076.345455,467725.425,1037344.494245,1206647.999588,5.170796,2722.344382,17,4893094,195408.322917,797432.691767,3572381,4672332.25,5202692,743303.718622,2389251,3796416.25,4893094,1288508.878872,CHAT
26126450,46,18,4468193,4519854,502431.730769,635987.829268,1186944.948955,1326218.440293,3.636162,1621.9961,18,4468193,277940.957447,912366.993518,1336380,3714222,5665129,1701534.057005,1040394,3195176.571429,4468193,1421582.472455,CHAT
27485172,4987453,4987743,7370944,7462028,5478799.2,5497034.4,1057818.048234,1098543.325057,0.436599,99.5082,24773,7370944,2498652,2913257.605221,4987453,5491745.2,7435674,1086764.134577,4961936,5458309,7370944,1069272.920881,CHAT
28838296,45,24,4786110,4812353,406173.183099,533084.666667,957677.995055,1086587.829211,4.403866,2133.378477,24,4786110,228875.365079,742751.104392,1708406,2873157,5001083,947992.376639,1562198,2567228.7,4786110,984302.899706,CHAT
28318209,3291224,3291404,5017465,5017896,4715448.5,4715564.333333,697821.087988,697810.122036,0.494382,129.174836,23355,4992642,2178323.769231,2462540.966403,3291224,4715448.5,5017465,697821.087988,3265533,4690652,4992642,698266.590654,CHAT
30076,30076,-1,30076,-1,30076,0,0,0,99.747307,93795.717516,2960,27116,15038,17080.871377,-1,0,-1,0,-1,0,-1,0,CHAT
8477827,53,31,2975716,2950479,353242.791667,443441.315789,842830.118932,937583.958679,5.307964,2540.509496,31,2924755,192677.886364,634412.383672,2108590,2669068,3267361,580310.294824,1999163,2470868.666667,2924755,463053.219507,CHAT
94543,40,15696,65174,27432,23635.75,21564,30798.010562,8298.605124,84.617581,50358.038141,40,26912,13506.142857,12402.097792,-1,0,-1,0,-1,0,-1,0,CHAT
29516,29516,-1,29516,-1,29516,0,0,0,101.639789,95575.281203,2245,27271,14758,17696.054278,-1,0,-1,0,-1,0,-1,0,CHAT
319145,147,51,210800,212042,73264.5,63771.6,97644.737684,87977.785114,34.467092,19116.702439,51,185955,31914.5,56297.121892,-1,0,-1,0,-1,0,-1,0,CHAT
5949505,66,10014,4704859,4752365,849929.285714,1473676,1744674.547969,2246169.026174,2.185056,1282.627714,66,4704859,495792.083333,1360685.644129,1115860,2938667,4761474,2577838.380988,1084195,2894527,4704859,2560196.066798,CHAT
29105,29105,-1,29105,-1,29105,0,0,0,103.075073,96924.926988,2079,27026,14552.5,17640.192842,-1,0,-1,0,-1,0,-1,0,CHAT
27190358,5,0,7633229,7769106,399858.205882,250503.592593,1090400.524874,899270.647345,6.546438,2645.459835,0,7633229,153617.841808,698145.701488,2786946,5317753.6,7845023,1858537.731893,1677862,3597010.2,7633229,2350566.046355,CHAT
27640904,12,0,13271840,13264958,1105636.16,784437.942857,2806753.413259,2435354.546341,2.243053,846.02877,0,13264881,453129.57377,1856533.73954,1683774,5404342.2,13472805,4696203.277275,1320255,5057471.8,13264881,4770618.186933,CHAT
25912398,14,0,10446055,10435844,740354.228571,560362.26087,1925812.282134,1724570.897503,3.2031,1139.377374,0,10435786,316004.853659,1299284.330085,2176792,4983146,10645678,3270746.519213,1833792,4377740.6,10435786,3453276.716815,CHAT
18426653,11,0,6630985,6766805,375966.22449,224714.231707,1036129.226301,838231.472026,7.217806,2747.487566,0,6630985,139595.856061,650982.717615,1986409,4421397.5,7633617,2525707.091042,1299314,3160004.25,6630985,2372424.376217,CHAT
16018371,5,0,5420655,5434155,533945.7,368104.697674,1272545.49454,1092816.120645,4.682124,1842.447025,0,5386216,216464.472973,839875.895874,3755309,4831991,5727182,998386.207508,3062707,4117571,5386216,1176414.151241,CHAT
25391493,5,0,12132216,12316793,667148.5,460808.018182,2088240.557399,1788254.046208,3.741411,1452.454962,0,12132216,270122.265957,1356370.827405,4954232,8012328,12475570,3952651.994364,3402556,6582644,12132216,4823129.870591,CHAT
29802671,2928,0,6562478,6556480,584217.254902,377248.35443,1253883.665511,1055538.178351,4.429133,1769.438719,0,6556420,227501.305344,826201.630783,1748428,3569493.625,6771276,1702234.944812,1081607,2951104.25,6556420,1877283.682303,CHAT
